direction	region	gene_id	gene_name	acronym	geneProduct	chr	strand	start	end	A86_logFC	A86_FDR	A86_sig	A485_logFC	A485_FDR	A485_sig
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0149961	MtrunA17Chr1g0149961			medtr.A17.gnm5.MtrunA17Chr1	+	3052314	3056651	1.33184165581818	0.581150399362099	NS	1.79914179401209	0.0346233961713488	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0034941	MtrunA17Chr4g0034941			medtr.A17.gnm5.MtrunA17Chr4	+	34475761	34479833	1.28983701438175	0.336080519245859	NS	1.79513091543832	0.00203190838265702	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0280411	MtrunA17Chr2g0280411			medtr.A17.gnm5.MtrunA17Chr2	-	2515479	2517982	0.98334421270997	0.999999979788073	NS	1.79373983858988	0.00439524831041479	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0286331	MtrunA17Chr2g0286331	MtMIEL1	MYB30-INTERACTING E3 LIGASE 1	medtr.A17.gnm5.MtrunA17Chr2	+	6712925	6717103	0.688722796776883	0.999999979788073	NS	1.79355467463319	0.00112115493971219	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0188421	MtrunA17Chr1g0188421			medtr.A17.gnm5.MtrunA17Chr1	+	38221325	38227121	0.606546767612333	0.999999979788073	NS	1.79201128538949	0.00447340574252977	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0068531	MtrunA17Chr4g0068531			medtr.A17.gnm5.MtrunA17Chr4	-	58660119	58665204	1.06239000625539	0.999999979788073	NS	1.79102276890473	0.0430028524840799	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0255931	MtrunA17Chr7g0255931			medtr.A17.gnm5.MtrunA17Chr7	-	41830489	41837181	0.907580775445438	0.999999979788073	NS	1.7904837921918	0.0113184482457432	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0389761	MtrunA17Chr8g0389761			medtr.A17.gnm5.MtrunA17Chr8	+	47207125	47208045	0.953118917578208	0.999999979788073	NS	1.78855577457013	0.017502932665615	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0315081	MtrunA17Chr2g0315081			medtr.A17.gnm5.MtrunA17Chr2	-	37397019	37405738	1.60961386631088	0.237007118858191	NS	1.78501583004222	0.0487213405297395	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0064941	MtrunA17Chr4g0064941			medtr.A17.gnm5.MtrunA17Chr4	+	56164702	56176500	0.548367916326645	0.999999979788073	NS	1.78459549310102	0.00238480626320525	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0256731	MtrunA17Chr7g0256731			medtr.A17.gnm5.MtrunA17Chr7	+	42509216	42512996	0.539452713890221	0.999999979788073	NS	1.78419457575745	0.000747560799132109	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0221571	MtrunA17Chr7g0221571			medtr.A17.gnm5.MtrunA17Chr7	+	7113167	7115850	0.968902762715752	0.999999979788073	NS	1.78363973732135	0.00052993296573824	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0079031	MtrunA17Chr3g0079031	MtPUB20	Plant U-box protein 20	medtr.A17.gnm5.MtrunA17Chr3	-	1448155	1454195	0.850426268271731	0.999999979788073	NS	1.77914535499298	0.0243890882520912	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0312521	MtrunA17Chr2g0312521			medtr.A17.gnm5.MtrunA17Chr2	-	35370264	35372770	0.745733101023614	0.999999979788073	NS	1.77618821486804	0.040716999126485	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0250251	MtrunA17Chr7g0250251			medtr.A17.gnm5.MtrunA17Chr7	+	37766138	37771843	0.949159780148625	0.999999979788073	NS	1.77345740982175	0.0184341523619364	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0420771	MtrunA17Chr5g0420771			medtr.A17.gnm5.MtrunA17Chr5	-	21254710	21257895	0.784695741124096	0.999999979788073	NS	1.77229493135556	0.00948562011097697	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0344421	MtrunA17Chr8g0344421			medtr.A17.gnm5.MtrunA17Chr8	+	7565463	7568879	1.09630475989817	0.999999979788073	NS	1.77164961549379	0.026655011915916	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0461331	MtrunA17Chr6g0461331			medtr.A17.gnm5.MtrunA17Chr6	+	10539527	10542070	1.0671987160233	0.999999979788073	NS	1.77085927214558	0.0248721676925521	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0346541	MtrunA17Chr8g0346541			medtr.A17.gnm5.MtrunA17Chr8	-	9571587	9577762	0.819957669600251	0.999999979788073	NS	1.77081053458236	0.00586206807118648	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0129691	MtrunA17Chr3g0129691	MtATG13b	Autophagy related gene	medtr.A17.gnm5.MtrunA17Chr3	-	47133218	47139912	1.2853527908928	0.584226870528006	NS	1.77052263327139	0.0209034255869308	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0375761	MtrunA17Chr8g0375761			medtr.A17.gnm5.MtrunA17Chr8	-	37449537	37454639	-0.543666853984274	0.999999979788073	NS	1.77017611794215	0.0358384362302877	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0233351	MtrunA17Chr7g0233351			medtr.A17.gnm5.MtrunA17Chr7	-	23826973	23831926	0.312129521232067	0.999999979788073	NS	1.76971992218872	0.0455882003097572	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0211831	MtrunA17Chr1g0211831			medtr.A17.gnm5.MtrunA17Chr1	+	55261800	55268422	0.748548591878835	0.999999979788073	NS	1.76803243940172	0.00028447585006783	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0317901	MtrunA17Chr2g0317901			medtr.A17.gnm5.MtrunA17Chr2	+	39690272	39695609	1.33216917925727	0.338347391850849	NS	1.76593910046586	0.00686489481774873	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0359651	MtrunA17Chr8g0359651			medtr.A17.gnm5.MtrunA17Chr8	-	23376041	23386483	0.841824980670409	0.999999979788073	NS	1.76378612413888	0.00262278553529881	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0196181	MtrunA17Chr1g0196181			medtr.A17.gnm5.MtrunA17Chr1	-	43825510	43828824	1.74798343295678	0.053874280486835	NS	1.76053069550211	0.02030384481132	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0333771	MtrunA17Chr2g0333771	MtNIP4	NOD26-like intrinsic protein 4 (aquaporin|AY605123)	medtr.A17.gnm5.MtrunA17Chr2	-	51490109	51492470	0.798122307030236	0.999999979788073	NS	1.75974688570727	0.017943202174539	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0189551	MtrunA17Chr1g0189551			medtr.A17.gnm5.MtrunA17Chr1	+	39037277	39041599	0.963130580556501	0.999999979788073	NS	1.75635696242449	0.0466153185655538	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0102551	MtrunA17Chr3g0102551			medtr.A17.gnm5.MtrunA17Chr3	-	27084062	27090152	1.28769924197067	0.634036866025471	NS	1.75538063228424	0.0351569562338674	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0125671	MtrunA17Chr3g0125671			medtr.A17.gnm5.MtrunA17Chr3	+	44149046	44152698	0.519252698012744	0.999999979788073	NS	1.75334985631771	0.00150288515691076	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0208821	MtrunA17Chr1g0208821	MtMATE27	multidrug and toxic compound extrusion family	medtr.A17.gnm5.MtrunA17Chr1	+	52877122	52883023	1.24827123494768	0.585404692778138	NS	1.75321276900632	0.0120324909505524	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0333761	MtrunA17Chr2g0333761			medtr.A17.gnm5.MtrunA17Chr2	+	51487337	51493440	0.867459663050294	0.999999979788073	NS	1.75261840383922	0.00902960249193881	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0422041	MtrunA17Chr5g0422041			medtr.A17.gnm5.MtrunA17Chr5	-	23801133	23802754	0.335978077358734	0.999999979788073	NS	1.75227476732019	0.0136085728574671	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0153991	MtrunA17Chr1g0153991			medtr.A17.gnm5.MtrunA17Chr1	+	6326704	6331181	0.996803612046719	0.999999979788073	NS	1.75118021685912	0.0423425313196683	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0346531	MtrunA17Chr8g0346531			medtr.A17.gnm5.MtrunA17Chr8	+	9571526	9578461	0.68129744270875	0.999999979788073	NS	1.75107358745993	0.00654207124459759	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0237421	MtrunA17Chr7g0237421			medtr.A17.gnm5.MtrunA17Chr7	-	27606141	27615450	1.64075161126114	0.0633139445751931	NS	1.75090004663411	0.0114677762899163	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0255621	MtrunA17Chr7g0255621			medtr.A17.gnm5.MtrunA17Chr7	-	41553402	41558965	1.03111742790514	0.999999979788073	NS	1.74927279053795	0.0275815732965291	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0345621	MtrunA17Chr8g0345621			medtr.A17.gnm5.MtrunA17Chr8	+	8614786	8618834	0.277759978069243	0.999999979788073	NS	1.74877914600732	0.000933616623588025	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0407431	MtrunA17Chr5g0407431			medtr.A17.gnm5.MtrunA17Chr5	+	9960640	9962044	1.20034663386601	0.585404692778138	NS	1.74400669022445	0.00351942463996071	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0055931	MtrunA17Chr4g0055931			medtr.A17.gnm5.MtrunA17Chr4	+	49447848	49451476	0.966714260420733	0.999999979788073	NS	1.73966596489462	0.000730060255032574	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0396251	MtrunA17Chr5g0396251			medtr.A17.gnm5.MtrunA17Chr5	+	1894860	1909161	1.33722799654551	0.268301633309519	NS	1.73909382734799	0.00444083412412463	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0280401	MtrunA17Chr2g0280401			medtr.A17.gnm5.MtrunA17Chr2	+	2512444	2516112	0.898626642225344	0.999999979788073	NS	1.73473894719483	0.00584966873800477	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0387541	MtrunA17Chr8g0387541			medtr.A17.gnm5.MtrunA17Chr8	-	45635142	45639803	1.12241434186155	0.798346569816635	NS	1.73130665788122	0.00162143539954601	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0121141	MtrunA17Chr3g0121141			medtr.A17.gnm5.MtrunA17Chr3	+	41085662	41087649	1.3554661801931	0.509896968985315	NS	1.72454312084176	0.0424224920533678	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0186341	MtrunA17Chr1g0186341			medtr.A17.gnm5.MtrunA17Chr1	-	36607690	36609429	0.878177689808844	0.999999979788073	NS	1.72261080270717	0.0309811421105134	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0013051	MtrunA17Chr4g0013051			medtr.A17.gnm5.MtrunA17Chr4	+	10473140	10480012	0.631445571243128	0.999999979788073	NS	1.72132936465018	0.0327389954074085	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0354571	MtrunA17Chr8g0354571	MtCYP72A62v1	Cytochrome P450 monooxygenase	medtr.A17.gnm5.MtrunA17Chr8	-	16093761	16097249	0.375223633417439	0.999999979788073	NS	1.71963615203753	0.0263090011182209	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0297291	MtrunA17Chr2g0297291			medtr.A17.gnm5.MtrunA17Chr2	+	15451933	15457316	0.544584472965152	0.999999979788073	NS	1.71940513448497	0.0196023076982228	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0389741	MtrunA17Chr8g0389741	MtBG7	beta-1,3-Glucanase 7	medtr.A17.gnm5.MtrunA17Chr8	-	47191820	47195480	0.718983204896186	0.999999979788073	NS	1.71919283649717	0.0110543547425205	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0052411	MtrunA17Chr4g0052411			medtr.A17.gnm5.MtrunA17Chr4	-	46580760	46584231	0.669647410644482	0.999999979788073	NS	1.71163149145181	0.00957036480747281	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0094371	MtrunA17Chr3g0094371			medtr.A17.gnm5.MtrunA17Chr3	-	16953600	16953815	0.751253411652678	0.999999979788073	NS	1.71062774616152	0.022310574506276	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0192651	MtrunA17Chr1g0192651			medtr.A17.gnm5.MtrunA17Chr1	+	41266715	41269957	0.832206493379617	0.999999979788073	NS	1.71058678053801	0.0139482306809895	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0328861	MtrunA17Chr2g0328861			medtr.A17.gnm5.MtrunA17Chr2	-	47990100	47991851	0.402074076781009	0.999999979788073	NS	1.70690866396124	0.0323840331214984	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0298671	MtrunA17Chr2g0298671			medtr.A17.gnm5.MtrunA17Chr2	+	16604227	16609130	1.24412066627758	0.386026525777249	NS	1.70205104532498	0.00262022039974838	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0442621	MtrunA17Chr5g0442621			medtr.A17.gnm5.MtrunA17Chr5	+	40687431	40688331	0.914339397121312	0.999999979788073	NS	1.69214838946546	0.0472114179651066	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0107031	MtrunA17Chr3g0107031			medtr.A17.gnm5.MtrunA17Chr3	-	30614347	30617519	1.47305566019141	0.105782943723306	NS	1.69143470701281	0.00720446181181278	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0447051	MtrunA17Chr5g0447051			medtr.A17.gnm5.MtrunA17Chr5	+	43442934	43446950	1.78694105219015	0.0642865784328599	NS	1.69039463450848	0.0460249344694185	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0020341	MtrunA17Chr4g0020341			medtr.A17.gnm5.MtrunA17Chr4	-	16293102	16293922	1.18493889260046	0.611551925210095	NS	1.68883556578636	0.00449907423504474	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0413871	MtrunA17Chr5g0413871			medtr.A17.gnm5.MtrunA17Chr5	-	15046494	15049325	1.23617296369168	0.703076899019252	NS	1.68813198141031	0.0358401061103304	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0219241	MtrunA17Chr7g0219241	MtMAT3	isoflavonoid malonyl transferase 3	medtr.A17.gnm5.MtrunA17Chr7	+	4473008	4474797	1.5890426871843	0.151703161451749	NS	1.68580502007762	0.0385164787287324	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0094361	MtrunA17Chr3g0094361			medtr.A17.gnm5.MtrunA17Chr3	+	16952656	16955096	1.06406260000984	0.999999979788073	NS	1.68186385490672	0.0144152610186894	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0386481	MtrunA17Chr8g0386481			medtr.A17.gnm5.MtrunA17Chr8	-	44883411	44892022	0.813827171210528	0.999999979788073	NS	1.67769408296792	0.0210201505601091	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0096571	MtrunA17Chr3g0096571			medtr.A17.gnm5.MtrunA17Chr3	+	20730666	20733525	1.25219549354023	0.4362973070374	NS	1.67761389408911	0.0064199511490826	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0020051	MtrunA17Chr4g0020051			medtr.A17.gnm5.MtrunA17Chr4	+	15692912	15699115	0.352918428940973	0.999999979788073	NS	1.6741991588548	0.0306128876437949	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0099881	MtrunA17Chr3g0099881			medtr.A17.gnm5.MtrunA17Chr3	+	24587406	24594194	0.736011708812445	0.999999979788073	NS	1.6736480771799	0.00156699872088663	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0013831	MtrunA17Chr4g0013831	MtETR1	ethylene receptor-like 1	medtr.A17.gnm5.MtrunA17Chr4	+	11203087	11207932	0.929939121620807	0.999999979788073	NS	1.67344853335313	0.0287590629019879	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0376561	MtrunA17Chr8g0376561			medtr.A17.gnm5.MtrunA17Chr8	+	38097163	38102942	0.611128301810587	0.999999979788073	NS	1.67088391195603	0.0161216341522966	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0375311	MtrunA17Chr8g0375311			medtr.A17.gnm5.MtrunA17Chr8	+	37187015	37192437	0.895018601625073	0.999999979788073	NS	1.66683805323324	0.00782927680770974	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0387441	MtrunA17Chr8g0387441			medtr.A17.gnm5.MtrunA17Chr8	+	45510047	45511605	1.04268904906718	0.999999979788073	NS	1.66362943645299	0.00129896976084054	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0060791	MtrunA17Chr4g0060791			medtr.A17.gnm5.MtrunA17Chr4	-	53063805	53066674	1.17311537177395	0.873439096697347	NS	1.66106297554359	0.042714084674619	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0039651	MtrunA17Chr4g0039651	MtVGT2_1|MtVGT1.1	vacuolar glucose transporter	medtr.A17.gnm5.MtrunA17Chr4	+	37777040	37784621	0.73502688383258	0.999999979788073	NS	1.65326799396416	0.00344846720313224	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0415981	MtrunA17Chr5g0415981			medtr.A17.gnm5.MtrunA17Chr5	-	16759592	16766034	0.399938096171348	0.999999979788073	NS	1.65311263288276	0.0270533334227876	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0131711	MtrunA17Chr3g0131711			medtr.A17.gnm5.MtrunA17Chr3	+	48554870	48562433	0.286464800494179	0.999999979788073	NS	1.65289688225671	0.0360041079036794	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0255631	MtrunA17Chr7g0255631			medtr.A17.gnm5.MtrunA17Chr7	+	41554727	41555490	1.22348697770324	0.547789630038981	NS	1.6412632732829	0.0114449385508245	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0006971	MtrunA17Chr4g0006971			medtr.A17.gnm5.MtrunA17Chr4	-	5498350	5504249	0.989181264737829	0.999999979788073	NS	1.63756675980096	0.0220733823515614	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0127161	MtrunA17Chr3g0127161			medtr.A17.gnm5.MtrunA17Chr3	+	45312021	45313330	1.02844861743266	0.999999979788073	NS	1.63511089793154	0.039160395229251	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0317331	MtrunA17Chr2g0317331			medtr.A17.gnm5.MtrunA17Chr2	+	39253904	39254994	0.482325946226991	0.999999979788073	NS	1.63470073390402	0.0274009108927681	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0059341	MtrunA17Chr4g0059341			medtr.A17.gnm5.MtrunA17Chr4	-	52039337	52039845	-0.138367546185208	0.999999979788073	NS	1.63462328746169	0.0397968568626178	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0260901	MtrunA17Chr7g0260901			medtr.A17.gnm5.MtrunA17Chr7	+	45552253	45553366	1.09635180139215	0.999999979788073	NS	1.63370071049913	0.0191343540601485	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0253611	MtrunA17Chr7g0253611			medtr.A17.gnm5.MtrunA17Chr7	-	40130821	40140125	0.944621044565796	0.999999979788073	NS	1.63133490993667	0.0300993372052255	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0056441	MtrunA17Chr4g0056441			medtr.A17.gnm5.MtrunA17Chr4	-	49834632	49846023	0.233883113891079	0.999999979788073	NS	1.63105534311872	0.00410457787804656	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0364481	MtrunA17Chr8g0364481			medtr.A17.gnm5.MtrunA17Chr8	+	28890363	28897863	0.357218731588515	0.999999979788073	NS	1.62836806711635	0.0224665631036153	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0083411	MtrunA17Chr3g0083411			medtr.A17.gnm5.MtrunA17Chr3	+	4990882	4991146	0.995900620362618	0.999999979788073	NS	1.62593794810216	0.0489160137345222	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0123531	MtrunA17Chr3g0123531			medtr.A17.gnm5.MtrunA17Chr3	+	42689728	42695365	0.775930548029556	0.999999979788073	NS	1.62447002742774	0.0266243774675502	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0471381	MtrunA17Chr6g0471381			medtr.A17.gnm5.MtrunA17Chr6	+	22400303	22406326	0.956657916001888	0.999999979788073	NS	1.62360681206047	0.0351569562338674	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0225591	MtrunA17Chr7g0225591			medtr.A17.gnm5.MtrunA17Chr7	+	10682284	10687639	0.474031245324713	0.999999979788073	NS	1.6205822083905	0.0481642624554008	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0255181	MtrunA17Chr7g0255181	MtSDG61	Histone methyltransferase SDG subfamily	medtr.A17.gnm5.MtrunA17Chr7	-	41202340	41207760	0.462238628323785	0.999999979788073	NS	1.61651397690145	0.0108049233320527	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0317321	MtrunA17Chr2g0317321			medtr.A17.gnm5.MtrunA17Chr2	-	39253032	39255150	0.499301725542267	0.999999979788073	NS	1.61604902786861	0.0304716259235063	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0324061	MtrunA17Chr2g0324061			medtr.A17.gnm5.MtrunA17Chr2	-	44377957	44381806	0.61436792080046	0.999999979788073	NS	1.61543755022709	0.0495705586503587	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0388651	MtrunA17Chr8g0388651			medtr.A17.gnm5.MtrunA17Chr8	-	46383384	46387053	0.608822887182484	0.999999979788073	NS	1.61377424275828	0.00293426300386083	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0185711	MtrunA17Chr1g0185711			medtr.A17.gnm5.MtrunA17Chr1	-	36077347	36080184	1.12535954749534	0.931886369018524	NS	1.6133879945005	0.0268826394173227	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0358781	MtrunA17Chr8g0358781			medtr.A17.gnm5.MtrunA17Chr8	-	21282291	21290576	0.794170746844949	0.999999979788073	NS	1.6129400444041	0.00686489481774873	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0019091	MtrunA17Chr4g0019091			medtr.A17.gnm5.MtrunA17Chr4	+	14462318	14468028	0.642504380653894	0.999999979788073	NS	1.61202864655154	0.0125420089512429	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0269871	MtrunA17Chr7g0269871			medtr.A17.gnm5.MtrunA17Chr7	-	51722080	51729694	-0.118840739794644	0.999999979788073	NS	1.61181326074702	0.00263888272524739	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0328851	MtrunA17Chr2g0328851			medtr.A17.gnm5.MtrunA17Chr2	+	47987598	48000830	0.284026490535564	0.999999979788073	NS	1.60895111861001	0.0196023076982228	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0389961	MtrunA17Chr8g0389961			medtr.A17.gnm5.MtrunA17Chr8	-	47338274	47343380	0.500646119487901	0.999999979788073	NS	1.60300452481316	0.00392820181828332	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0020331	MtrunA17Chr4g0020331			medtr.A17.gnm5.MtrunA17Chr4	+	16290767	16294177	1.02299141526351	0.999999979788073	NS	1.60287845651862	0.00624990024437348	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0140911	MtrunA17Chr3g0140911	MtSUT4-2|MtSUT4.2	sucrose transporter	medtr.A17.gnm5.MtrunA17Chr3	+	55270562	55280374	0.791097073390545	0.999999979788073	NS	1.60019037535921	0.0141789916131557	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0031821	MtrunA17Chr4g0031821			medtr.A17.gnm5.MtrunA17Chr4	+	32138227	32144351	0.673909127898654	0.999999979788073	NS	1.59332353708938	0.00826660617290505	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0124921	MtrunA17Chr3g0124921			medtr.A17.gnm5.MtrunA17Chr3	+	43525678	43529352	0.800751361838623	0.999999979788073	NS	1.59205381938327	0.0159596866803611	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0062731	MtrunA17Chr4g0062731			medtr.A17.gnm5.MtrunA17Chr4	+	54423541	54431388	0.895357870193756	0.999999979788073	NS	1.59020634716158	0.02319109041522	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0136041	MtrunA17Chr3g0136041			medtr.A17.gnm5.MtrunA17Chr3	-	51764704	51766563	0.974921995392968	0.999999979788073	NS	1.58980172694899	0.0233833963513552	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0303771	MtrunA17Chr2g0303771			medtr.A17.gnm5.MtrunA17Chr2	+	21578353	21584919	0.908309274119992	0.999999979788073	NS	1.58908126256493	0.0196023076982228	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0059351	MtrunA17Chr4g0059351			medtr.A17.gnm5.MtrunA17Chr4	-	52041305	52041738	0.510537707107831	0.999999979788073	NS	1.5876938001607	0.02030384481132	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0206811	MtrunA17Chr1g0206811			medtr.A17.gnm5.MtrunA17Chr1	+	51588403	51591867	0.825735954269434	0.999999979788073	NS	1.58751298687284	0.025807116354839	UP
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0220221	MtrunA17Chr7g0220221			medtr.A17.gnm5.MtrunA17Chr7	+	5568628	5574505	1.3043066432998	0.362460314907029	NS	1.58528518315012	0.0214648019860354	UP
