direction	region	gene_id	gene_name	acronym	geneProduct	chr	strand	start	end	A485_logFC	A485_FDR	A485_sig	dnf2_logFC	dnf2_FDR	dnf2_sig
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0411031	MtrunA17Chr5g0411031			medtr.A17.gnm5.MtrunA17Chr5	+	12615759	12619548	2.2088772199896	0.000490666414986837	UP	-0.00510949272965619	1	NS
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0035031	MtrunA17Chr4g0035031			medtr.A17.gnm5.MtrunA17Chr4	+	34534746	34536679	2.85662937679075	2.17731064646371e-05	UP	0.00337533599740391	1	NS
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0182001	MtrunA17Chr1g0182001			medtr.A17.gnm5.MtrunA17Chr1	+	32982145	32987237	6.42748781299623	0.0376896229424813	UP	0	1	NS
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0204671	MtrunA17Chr1g0204671			medtr.A17.gnm5.MtrunA17Chr1	+	50112659	50114138	6.98640654064266	0.0131401455047245	UP	0	1	NS
UP	A485_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0276301	MtrunA17Chr7g0276301			medtr.A17.gnm5.MtrunA17Chr7	-	55885297	55888744	7.33569790471373	0.0350015142929557	UP	0	1	NS
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0245741	MtrunA17Chr7g0245741	MtVRC6	vestitone reductase cluster gene 6	medtr.A17.gnm5.MtrunA17Chr7	+	34709390	34712996	2.05224729608182	1	NS	9.89924461177953	0.000243598404466553	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0472041	MtrunA17Chr6g0472041			medtr.A17.gnm5.MtrunA17Chr6	-	23530454	23533531	6.13939534591018	0.11473093415384	NS	9.7835982517328	0.00029590932696283	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0107101	MtrunA17Chr3g0107101			medtr.A17.gnm5.MtrunA17Chr3	-	30675702	30679243	0	1	NS	9.61597462884991	0.00055251404009447	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0096601	MtrunA17Chr3g0096601			medtr.A17.gnm5.MtrunA17Chr3	+	20769399	20772910	0	1	NS	9.45884939844337	0.000347467532355403	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0161041	MtrunA17Chr1g0161041			medtr.A17.gnm5.MtrunA17Chr1	-	11354569	11356921	4.7120141334413	0.212275676196585	NS	9.41429328521674	2.3835748789439e-06	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0131951	MtrunA17Chr3g0131951	MtSWEET13	sucrose transporter	medtr.A17.gnm5.MtrunA17Chr3	+	48762734	48764718	0	1	NS	8.41568456598087	0.00110997935973718	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0056601	MtrunA17Chr4g0056601			medtr.A17.gnm5.MtrunA17Chr4	-	50039811	50044252	5.6805242433418	0.176358949919773	NS	8.28190872458063	0.0018510218151312	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0245731	MtrunA17Chr7g0245731			medtr.A17.gnm5.MtrunA17Chr7	+	34692943	34704774	4.71266610781527	0.22982836338571	NS	8.07984531176753	0.000660393290740857	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0485311	MtrunA17Chr6g0485311			medtr.A17.gnm5.MtrunA17Chr6	+	39824325	39829673	3.38456032583301	0.486388098248735	NS	8.04311402126289	2.56223618037216e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0370591	MtrunA17Chr8g0370591			medtr.A17.gnm5.MtrunA17Chr8	+	33687761	33688333	5.68331222327453	0.0612900628506537	NS	7.9028086341595	0.000191216811670413	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0272791	MtrunA17Chr7g0272791			medtr.A17.gnm5.MtrunA17Chr7	-	53741429	53747610	4.31246997288341	0.221899414628306	NS	7.66358156530734	7.08624130338781e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0136611	MtrunA17Chr3g0136611			medtr.A17.gnm5.MtrunA17Chr3	-	52151987	52158912	4.31348938535572	0.157615609502887	NS	7.6144647888763	8.11843719460819e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0008721	MtrunA17Chr4g0008721			medtr.A17.gnm5.MtrunA17Chr4	+	6672741	6675766	3.76416425942403	0.387089757842686	NS	7.56219787712417	8.34737406259623e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0169981	MtrunA17Chr1g0169981			medtr.A17.gnm5.MtrunA17Chr1	+	18623654	18624628	4.1958915129876	0.051563931903663	NS	7.47726542435124	2.1469191264747e-06	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0107381	MtrunA17Chr3g0107381			medtr.A17.gnm5.MtrunA17Chr3	-	31046503	31048123	4.06428427646895	0.369775585586504	NS	7.45339537850525	0.000570888893959416	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0070111	MtrunA17Chr4g0070111			medtr.A17.gnm5.MtrunA17Chr4	-	59857027	59858179	4.52668728815172	0.278832076407685	NS	7.31754825872795	0.00155808906874779	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0028661	MtrunA17Chr4g0028661			medtr.A17.gnm5.MtrunA17Chr4	+	29639577	29642647	2.05208497938612	1	NS	7.29960575878277	0.00386710457990982	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0028691	MtrunA17Chr4g0028691			medtr.A17.gnm5.MtrunA17Chr4	+	29650822	29655587	-1.87087361116826	1	NS	7.20767734528684	7.81636032777804e-06	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0055061	MtrunA17Chr4g0055061			medtr.A17.gnm5.MtrunA17Chr4	+	48794193	48796490	4.06598476934831	0.23635469427099	NS	7.19134719313593	0.000178291780739929	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0394381	MtrunA17Chr5g0394381			medtr.A17.gnm5.MtrunA17Chr5	-	814644	817038	2.05224729608182	1	NS	7.16769954983285	0.00164282596921621	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0262251	MtrunA17Chr7g0262251			medtr.A17.gnm5.MtrunA17Chr7	-	46410825	46420229	0	1	NS	7.14336866877926	0.0289929621796713	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0354061	MtrunA17Chr8g0354061			medtr.A17.gnm5.MtrunA17Chr8	-	15719494	15722961	0	1	NS	7.09864660607183	0.0491579487915829	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0310811	MtrunA17Chr2g0310811			medtr.A17.gnm5.MtrunA17Chr2	+	33810255	33810892	0.220435655386296	1	NS	6.95672995156957	2.1469191264747e-06	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0423191	MtrunA17Chr5g0423191			medtr.A17.gnm5.MtrunA17Chr5	+	24967737	24971366	1.80687485407084	0.2739768657192	NS	6.90929148335529	3.6466558270792e-07	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0200151	MtrunA17Chr1g0200151			medtr.A17.gnm5.MtrunA17Chr1	+	46746268	46747249	2.1931519427156	0.696272229995187	NS	6.9022775413703	2.3835748789439e-06	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0085201	MtrunA17Chr3g0085201			medtr.A17.gnm5.MtrunA17Chr3	-	6569646	6573629	3.40911639054944	0.093829549308555	NS	6.89320837549413	2.1469191264747e-06	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0074541	MtrunA17Chr4g0074541			medtr.A17.gnm5.MtrunA17Chr4	+	63161590	63164226	3.61992638851693	0.33548917262029	NS	6.82088590603027	0.00040924329633741	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0218841	MtrunA17Chr7g0218841			medtr.A17.gnm5.MtrunA17Chr7	+	4040488	4043581	4.12548198081229	0.124077599811734	NS	6.81250642147319	0.000120815920077818	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0200201	MtrunA17Chr1g0200201			medtr.A17.gnm5.MtrunA17Chr1	-	46796151	46798028	2.60128759857424	0.263823240441012	NS	6.6195517775138	1.16498679198843e-06	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0305231	MtrunA17Chr2g0305231			medtr.A17.gnm5.MtrunA17Chr2	-	23941505	23947403	4.52653464287691	0.424129404073358	NS	6.48234111118827	0.0236542279864179	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0008131	MtrunA17Chr4g0008131			medtr.A17.gnm5.MtrunA17Chr4	+	6294427	6295848	3.00207155041721	0.370061819431698	NS	6.47861725034635	2.61728210865403e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0024181	MtrunA17Chr4g0024181			medtr.A17.gnm5.MtrunA17Chr4	+	24735026	24736473	2.21524205558859	0.406881180835183	NS	6.4606062365754	3.4274350359378e-06	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0342901	MtrunA17Chr8g0342901			medtr.A17.gnm5.MtrunA17Chr8	-	6323970	6328616	2.60192677569661	0.492257689615	NS	6.40939216897789	7.01035857361146e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0331961	MtrunA17Chr2g0331961	MtFIE.7	FERTILIZATION-INDEPENDENT ENDOSPERM (Polycomb group PcG protein)	medtr.A17.gnm5.MtrunA17Chr2	+	50153131	50156834	2.99850637742983	0.0852267393371579	NS	6.39433697962175	3.87743423318779e-06	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0344931	MtrunA17Chr8g0344931			medtr.A17.gnm5.MtrunA17Chr8	-	8056989	8059424	2.7735306745395	0.155181671007392	NS	6.30547059998426	2.1469191264747e-06	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0315831	MtrunA17Chr2g0315831			medtr.A17.gnm5.MtrunA17Chr2	+	38044454	38046904	3.97797556107769	0.106661579873851	NS	6.29237604408373	0.00023957048497531	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0310801	MtrunA17Chr2g0310801			medtr.A17.gnm5.MtrunA17Chr2	-	33810247	33811782	-2.16816427361391	0.683549238975119	NS	6.27738320844867	3.20271139687923e-07	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0098111	MtrunA17Chr3g0098111			medtr.A17.gnm5.MtrunA17Chr3	+	22884935	22886533	3.28112508464219	0.369637712578016	NS	6.23317971261724	0.000379017449884863	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0215601	MtrunA17Chr7g0215601	MtSWEET9b|MtSWEET9.2	sucrose transporter	medtr.A17.gnm5.MtrunA17Chr7	+	1570937	1573636	1.51139971674917	1	NS	6.17149584120733	0.000493067844443413	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0024531	MtrunA17Chr4g0024531			medtr.A17.gnm5.MtrunA17Chr4	+	25213267	25214057	2.86718393332802	0.906933939846136	NS	6.15493696387326	0.0264902466701657	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0348351	MtrunA17Chr8g0348351			medtr.A17.gnm5.MtrunA17Chr8	+	11017443	11021556	2.19317738468728	0.73276177297971	NS	6.08016992563581	0.000164197735076158	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0069861	MtrunA17Chr4g0069861			medtr.A17.gnm5.MtrunA17Chr4	+	59653212	59655675	5.3874467954062	0.0897919489549924	NS	6.06112800951622	0.0195910839250342	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0179891	MtrunA17Chr1g0179891			medtr.A17.gnm5.MtrunA17Chr1	-	31152450	31153169	5.02052246336109	0.218959129478471	NS	6.06049404364001	0.0379275372878659	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0040551	MtrunA17Chr4g0040551			medtr.A17.gnm5.MtrunA17Chr4	-	38465212	38466127	2.05278329658409	1	NS	6.01010847903234	0.00805713188427656	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0352531	MtrunA17Chr8g0352531			medtr.A17.gnm5.MtrunA17Chr8	-	14436689	14438229	-1.87087361116826	1	NS	5.95875808722515	0.00147067909157939	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0325661	MtrunA17Chr2g0325661			medtr.A17.gnm5.MtrunA17Chr2	-	45507828	45512615	3.001921985589	0.226903964109756	NS	5.9568966394863	2.35200898561731e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0106901	MtrunA17Chr3g0106901			medtr.A17.gnm5.MtrunA17Chr3	+	30512731	30515535	2.35065911067717	0.0737955419986174	NS	5.91093911813852	4.2074319338136e-06	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0426041	MtrunA17Chr5g0426041			medtr.A17.gnm5.MtrunA17Chr5	-	27988838	27991961	0.997001702929623	1	NS	5.72679347859787	0.000392654152108085	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0085411	MtrunA17Chr3g0085411			medtr.A17.gnm5.MtrunA17Chr3	-	6756105	6756553	0.179955035746491	1	NS	5.70916287118706	0.000721369060782874	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0304461	MtrunA17Chr2g0304461	MtPRP669_22	Pro-rich Protein Group 669	medtr.A17.gnm5.MtrunA17Chr2	-	22656723	22657165	1.13435782506041	1	NS	5.64242911455199	1.15579501667879e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0312871	MtrunA17Chr2g0312871	MtNAS2	nicotianamide synthase	medtr.A17.gnm5.MtrunA17Chr2	+	35605952	35607116	-0.874832129307333	1	NS	5.58407507453822	2.97401872793896e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0402471	MtrunA17Chr5g0402471	MtCEP5	C-terminally encoded peptide	medtr.A17.gnm5.MtrunA17Chr5	+	6536188	6536885	-3.16818783987667	0.821610382215908	NS	5.54754579629766	0.000143296901711854	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0111501	MtrunA17Chr3g0111501			medtr.A17.gnm5.MtrunA17Chr3	+	33843916	33844396	2.44117168304871	0.641541215685232	NS	5.44656433923377	0.00120420323014804	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0417741	MtrunA17Chr5g0417741			medtr.A17.gnm5.MtrunA17Chr5	-	18269138	18273220	1.88000960043066	0.130456305732047	NS	5.43919987686915	9.77247112867654e-07	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0236561	MtrunA17Chr7g0236561			medtr.A17.gnm5.MtrunA17Chr7	+	26760218	26765771	3.00530231637952	0.184917809469954	NS	5.36448324422556	0.000189001529029071	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0267911	MtrunA17Chr7g0267911			medtr.A17.gnm5.MtrunA17Chr7	-	50524529	50527824	2.34585878585891	0.0554916461076996	NS	5.34999364622955	2.96590461268496e-06	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0292291	MtrunA17Chr2g0292291	MtPrx35	peroxidase	medtr.A17.gnm5.MtrunA17Chr2	-	11274490	11276789	1.19746305011038	1	NS	5.34754837028272	0.000669807662770383	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0093751	MtrunA17Chr3g0093751			medtr.A17.gnm5.MtrunA17Chr3	-	15845163	15846926	2.2114047243849	0.6606805332671	NS	5.29543769825631	0.000382855479001189	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0038961	MtrunA17Chr4g0038961	MtBG20|MtBGLU1	beta-1,3-Glucanase 20|beta-1,3-glucanase 1	medtr.A17.gnm5.MtrunA17Chr4	+	37200563	37202579	4.4274928325045	0.0533814730958421	NS	5.29181156831772	0.00513223120809633	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0481961	MtrunA17Chr6g0481961	MtKunitz15	Kunitz-P Trypsin Inhibitor	medtr.A17.gnm5.MtrunA17Chr6	-	36695923	36696841	3.61936256644116	0.0854670410113682	NS	5.28609435984761	0.00198863352166822	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0263931	MtrunA17Chr7g0263931			medtr.A17.gnm5.MtrunA17Chr7	-	47573588	47575364	1.40795102082465	0.67528163141959	NS	5.28150447882072	7.81636032777804e-06	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0339641	MtrunA17Chr8g0339641			medtr.A17.gnm5.MtrunA17Chr8	+	3697295	3699244	-1.87087361116826	1	NS	5.24995983806285	0.00947085052952938	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0350971	MtrunA17Chr8g0350971			medtr.A17.gnm5.MtrunA17Chr8	+	13135927	13137382	2.19317738468728	0.821332431689142	NS	5.22614934388628	0.0021896584821034	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr0c15g0493711	MtrunA17Chr0c15g0493711			medtr.A17.gnm5.MtrunA17Chr0c15	-	17159	17844	-1.87231770230701	1	NS	5.22553206113346	0.000382133198911979	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0051251	MtrunA17Chr4g0051251			medtr.A17.gnm5.MtrunA17Chr4	+	45876630	45878177	-0.299958994242599	1	NS	5.21838427480854	1.19288846379159e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0300561	MtrunA17Chr2g0300561			medtr.A17.gnm5.MtrunA17Chr2	+	18346718	18347540	-2.66085044866661	0.937338680111558	NS	5.17021543176816	0.000985229592416328	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0319001	MtrunA17Chr2g0319001			medtr.A17.gnm5.MtrunA17Chr2	-	40519734	40524592	1.94371730577462	0.199200936694711	NS	5.09720740772693	1.21834196762136e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0458141	MtrunA17Chr6g0458141			medtr.A17.gnm5.MtrunA17Chr6	+	7733714	7734038	2.05231659230337	0.781519533746948	NS	5.08192656759743	0.00157550550715684	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0055601	MtrunA17Chr4g0055601			medtr.A17.gnm5.MtrunA17Chr4	+	49187523	49189026	3.61354309463916	0.138619876289186	NS	5.06334474156437	0.0233757666548578	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0159551	MtrunA17Chr1g0159551			medtr.A17.gnm5.MtrunA17Chr1	+	10228783	10230238	-0.076433047023695	1	NS	4.97501907919716	9.92708478492838e-06	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0275721	MtrunA17Chr7g0275721			medtr.A17.gnm5.MtrunA17Chr7	+	55596781	55597046	-0.673525444818774	1	NS	4.96536003121137	4.12926000260458e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0219141	MtrunA17Chr7g0219141			medtr.A17.gnm5.MtrunA17Chr7	+	4399250	4401506	1.61851847216294	0.324543168871173	NS	4.9181976398638	3.45267359120445e-06	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0239671	MtrunA17Chr7g0239671			medtr.A17.gnm5.MtrunA17Chr7	+	29635962	29636496	2.72965661007429	0.416505168328182	NS	4.86841170170405	0.00314711007142198	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0475131	MtrunA17Chr6g0475131			medtr.A17.gnm5.MtrunA17Chr6	+	29278799	29280676	2.61665213016859	0.336033445446596	NS	4.86676538981383	0.00071943671977916	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0315811	MtrunA17Chr2g0315811			medtr.A17.gnm5.MtrunA17Chr2	+	38041715	38044322	0.774947392776285	1	NS	4.79758065620582	0.000341132008024123	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0347401	MtrunA17Chr8g0347401			medtr.A17.gnm5.MtrunA17Chr8	+	10322111	10322488	0.994200607737175	1	NS	4.78253459510115	0.00499892959955038	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0114691	MtrunA17Chr3g0114691			medtr.A17.gnm5.MtrunA17Chr3	-	36094544	36098569	1.58069658653162	0.322543134801851	NS	4.76526354833945	2.11419109953021e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0482011	MtrunA17Chr6g0482011	MtKunitz16	Kunitz-P Trypsin Inhibitor	medtr.A17.gnm5.MtrunA17Chr6	+	36728861	36729645	2.89626274482634	0.101940263354501	NS	4.76044295919904	0.00183845600861307	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0007391	MtrunA17Chr4g0007391			medtr.A17.gnm5.MtrunA17Chr4	+	5825266	5826523	1.35920253150258	0.992499593224408	NS	4.750648208202	0.000132776918921723	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0366971	MtrunA17Chr8g0366971			medtr.A17.gnm5.MtrunA17Chr8	+	30753665	30755069	2.2245717594639	0.303681199460753	NS	4.69217960199379	9.96765045657772e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0192251	MtrunA17Chr1g0192251			medtr.A17.gnm5.MtrunA17Chr1	+	40992072	40994318	1.86603067577327	0.848105366113789	NS	4.59645212937894	0.00265474819497229	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0458131	MtrunA17Chr6g0458131			medtr.A17.gnm5.MtrunA17Chr6	+	7719611	7719949	2.21349197741855	0.665404371883725	NS	4.55118949251177	0.00590662650535751	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0038941	MtrunA17Chr4g0038941			medtr.A17.gnm5.MtrunA17Chr4	+	37193716	37195006	-1.25647444724202	0.932806305116518	NS	4.54954820823421	2.3835748789439e-06	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0374831	MtrunA17Chr8g0374831	MtCEP13	C-terminally encoded peptide	medtr.A17.gnm5.MtrunA17Chr8	-	36723317	36723985	-3.16813789457201	0.512031390602771	NS	4.47921184712671	0.000552031839685645	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0358541	MtrunA17Chr8g0358541			medtr.A17.gnm5.MtrunA17Chr8	-	21034417	21035569	4.19682125585558	0.0653104523985861	NS	4.45684542925265	0.0251246021592899	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0203171	MtrunA17Chr1g0203171			medtr.A17.gnm5.MtrunA17Chr1	+	49094884	49096686	0.812467029850828	1	NS	4.45171617916692	0.00014955157926015	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0202251	MtrunA17Chr1g0202251			medtr.A17.gnm5.MtrunA17Chr1	-	48479612	48480126	1.96614839225344	0.0626396537853962	NS	4.42789069175061	9.79856371747443e-06	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0114711	MtrunA17Chr3g0114711			medtr.A17.gnm5.MtrunA17Chr3	-	36119924	36125470	1.69480202690009	0.259693309976521	NS	4.41278272335914	5.55028296414142e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0001151	MtrunA17Chr4g0001151			medtr.A17.gnm5.MtrunA17Chr4	-	760103	762760	0.896482596751944	1	NS	4.4117983804668	0.0080476637859101	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0284121	MtrunA17Chr2g0284121			medtr.A17.gnm5.MtrunA17Chr2	-	5091951	5096882	1.68184140121645	0.53958902438119	NS	4.40423503699271	0.000113814116858064	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0355971	MtrunA17Chr8g0355971			medtr.A17.gnm5.MtrunA17Chr8	-	17552628	17555489	2.15758592419397	0.0605174783035221	NS	4.39156232973066	3.13753807158791e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0180411	MtrunA17Chr1g0180411			medtr.A17.gnm5.MtrunA17Chr1	+	31570813	31576121	1.14527891944262	1	NS	4.34189945862191	0.0405465023481467	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0380811	MtrunA17Chr8g0380811			medtr.A17.gnm5.MtrunA17Chr8	-	41043082	41045912	0.207342486091723	1	NS	4.3133127483734	0.000489388713455962	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0203531	MtrunA17Chr1g0203531	MtCLE05	CLAVATA3/EMBRYO-SURROUNDING REGION (CLE) family	medtr.A17.gnm5.MtrunA17Chr1	+	49311995	49313192	1.05048403961984	0.857153679816598	NS	4.29013444869005	1.97152976119804e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0153391	MtrunA17Chr1g0153391			medtr.A17.gnm5.MtrunA17Chr1	+	5928169	5930678	1.03680598297087	0.934218852485297	NS	4.28869573951191	0.000300375894562479	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0408911	MtrunA17Chr5g0408911			medtr.A17.gnm5.MtrunA17Chr5	+	10842794	10844543	-3.1667730267811	1	NS	4.27036280558984	0.0277399700524416	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463521	MtrunA17Chr6g0463521			medtr.A17.gnm5.MtrunA17Chr6	+	12713442	12714911	2.1768962816643	0.082741909721671	NS	4.26484195452486	3.21879644667972e-05	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0432241	MtrunA17Chr5g0432241			medtr.A17.gnm5.MtrunA17Chr5	+	32995952	32998625	1.40809696972058	1	NS	4.2344456221676	0.0271656667515765	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0262201	MtrunA17Chr7g0262201			medtr.A17.gnm5.MtrunA17Chr7	-	46355453	46361022	0.630768803183557	1	NS	4.20627813153587	0.000629765434760754	UP
UP	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0479071	MtrunA17Chr6g0479071			medtr.A17.gnm5.MtrunA17Chr6	+	33672407	33673588	2.64284361607075	0.0746128168137545	NS	4.19846183392687	0.000785601750235086	UP
